,Age,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Nationality_African,Nationality_American,Nationality_Asian,Nationality_Australian,Nationality_European,Fee Structure_High,Fee Structure_Low,Fee Structure_Mid,Loyalty Classification_Gold,Loyalty Classification_Jade,Loyalty Classification_Platinum,Loyalty Classification_Silver,Income Band_Low,Income Band_Mid,Income Band_High
2552,37,166689.87,31920.69,1,1222.32,628951.86,49633.48,35205.14,15755.74,23300.63,1122124.12,3,2,3,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2553,51,57164.17,21107.25,1,2038.51,65968.99,1157983.47,201713.25,447205.75,20836.28,310994.46,1,1,4,1,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2554,46,66959.86,22881.78,1,774.88,890834.85,567479.9,140942.72,229959.18,1853.11,585921.24,2,2,1,2,5,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2555,49,129727.97,12115.65,1,4535.98,592524.62,1298008.53,547459.38,228166.94,76994.56,1050664.57,1,2,1,2,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2556,57,203298.54,35660.08,1,497.68,471372.32,302699.03,210350.17,211889.32,24361.55,283947.15,0,2,1,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2557,45,31634.79,15708.81,1,2247.59,139653.1,284516.15,248501.45,130625.33,4096.5,688482.11,2,1,2,2,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2558,54,305348.02,51505.84,1,7415.95,239042.4,1291352.74,484257.28,431733.99,77112.73,641559.73,3,3,2,2,9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2559,70,19662.72,24617.6,3,175.34,810408.88,283729.31,97588.43,88118.73,4629.11,1028343.97,1,1,3,2,10,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2560,81,105509.99,42235.52,1,4025.57,1328738.0,528227.02,126143.77,268055.5,49428.63,1459059.75,1,2,3,1,11,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2561,77,93027.81,27700.42,1,1406.11,36983.65,642034.66,131564.48,272338.47,7690.95,789869.2,0,1,3,1,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2562,84,287612.73,40792.8,2,3400.62,1092748.53,497932.04,173193.75,349634.89,20724.32,119395.72,2,2,3,1,13,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
2563,43,337642.83,25559.55,1,380.9,869897.43,257445.07,222215.75,46827.9,46891.02,660501.86,0,3,3,2,14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2564,63,136612.5,7610.0,1,2770.52,781474.89,624483.37,509635.86,133223.12,2622.18,73545.89,3,2,3,1,15,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2565,27,74853.5,27744.29,2,2065.56,41043.83,226872.99,112290.67,112199.01,36351.45,220870.88,1,2,3,2,16,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2566,79,60765.2,27461.04,1,4526.79,662455.37,904884.79,331055.41,210404.11,59849.61,1808460.91,3,2,4,2,17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2567,52,256845.42,74548.4,1,12549.82,1575353.28,3386869.41,1089482.47,741795.45,66039.4,1291547.69,3,5,4,2,18,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2568,69,139304.56,15802.16,1,531.95,234198.36,184050.28,112981.36,63014.44,31654.17,1097467.13,3,2,1,1,19,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2569,64,162100.55,23201.51,3,2074.35,201708.59,204249.01,300592.88,50869.56,1915.5,245486.36,3,1,2,1,20,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2570,24,25072.56,12405.91,1,1304.77,111518.43,33252.22,12250.82,36857.47,2117.6,449389.43,3,1,3,2,21,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2571,63,351000.81,48637.6,1,6601.8,382440.46,845860.82,260264.87,622404.84,31525.89,717931.61,3,4,4,1,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2572,33,206314.58,28171.08,1,4469.51,312920.53,350286.78,135594.88,188024.91,4690.06,870305.43,2,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2573,66,121719.63,24659.52,1,4550.14,217964.03,271006.11,66057.74,72324.75,3055.62,296392.19,3,1,1,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2574,85,191665.02,19524.84,3,1458.38,246196.36,240122.72,198039.36,57926.51,17416.08,972737.18,3,2,1,2,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2575,47,97563.08,9176.76,1,2519.7,765725.46,1259138.56,718241.01,160052.47,40524.36,1204313.59,2,1,2,2,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2576,79,91093.44,1758.51,1,1008.16,332428.17,32106.07,26834.92,17078.51,4242.83,352941.69,2,1,2,2,8,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2577,23,94763.85,54354.3,2,5371.77,722990.92,1233460.62,842074.08,196049.08,54034.84,1761769.84,3,3,3,2,9,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2578,82,260184.04,18881.84,3,6592.3,689412.98,2435334.3,595693.28,1318234.19,44074.48,2616405.59,2,3,3,1,10,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2579,50,93421.36,14248.52,2,579.24,369735.43,146402.02,48226.55,117810.57,6313.53,263523.72,2,1,3,1,11,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2580,36,161007.26,12394.36,1,1038.56,244729.89,247721.88,317257.84,144330.59,3366.24,219686.25,1,2,3,1,12,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2581,56,259370.68,56458.62,1,10316.57,812424.33,2438133.21,487626.64,1422244.37,44822.57,706271.0,2,3,3,2,13,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2582,78,242230.66,49757.55,2,325.24,224641.42,519093.79,506432.96,131672.57,27583.18,799213.28,3,2,3,1,14,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2583,76,271898.88,3548.4,2,2907.35,466668.82,814077.78,415125.76,115318.7,77605.24,2260098.54,0,2,3,2,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2584,76,212867.66,33481.5,2,3374.64,576469.6,95070.79,51038.01,47565.42,5204.91,336494.28,1,2,4,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2585,20,165420.58,12589.42,2,9621.16,1772435.65,2604860.92,907754.56,948406.18,64273.44,2187287.2,0,5,4,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2586,25,21380.4,24069.96,2,1846.22,575073.58,308369.87,235251.24,96707.33,9708.65,343847.83,0,1,1,2,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2587,48,237510.45,24532.2,1,2757.89,1257273.74,1393358.99,419055.34,358292.31,5785.1,273302.63,1,4,2,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2588,49,150279.96,29544.74,1,4577.01,732127.19,611167.11,244466.85,282495.02,21425.82,1071248.33,0,2,3,1,5,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2589,37,341681.11,7059.15,3,1290.15,131948.07,2646971.31,1224718.07,675570.29,54910.43,2767797.56,2,3,4,1,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2590,44,306885.6,57248.0,1,765.74,438755.2,177800.71,248250.05,96817.52,32810.82,488406.87,2,3,1,2,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2591,73,304782.62,7490.16,1,3823.14,627444.42,206647.94,101982.1,161400.09,26484.8,322676.32,0,2,1,2,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2592,20,71815.31,6737.21,2,3282.91,769275.63,484750.9,400727.41,299640.69,17095.1,493064.03,3,2,1,1,9,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2593,73,295262.98,16664.32,1,4472.5,759216.99,336955.03,193086.59,179949.13,39324.04,1341895.58,2,2,2,2,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2594,35,229131.69,17152.18,1,3523.03,457350.84,3466323.35,849808.3,1566778.15,119004.85,284163.08,0,5,2,1,11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2595,26,44050.06,16904.71,1,2706.98,439352.06,581228.14,300301.2,224547.8,28908.94,417986.96,1,1,3,2,12,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2596,56,209915.06,16256.5,1,2649.6,353071.58,2248046.72,1162255.45,458785.04,50477.15,1377314.07,2,2,3,2,13,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2597,17,80085.64,22494.52,2,207.17,189393.85,347282.58,356797.17,121311.04,1011.79,355533.71,3,1,3,2,14,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2598,59,138504.19,4599.0,1,4919.24,171726.99,380570.3,160804.35,258895.0,44954.18,499117.58,0,3,3,1,15,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2599,53,109316.44,26015.9,1,625.5,297293.53,568679.98,127842.79,159627.15,62604.89,868200.06,1,2,3,2,16,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2600,35,265028.36,45402.12,1,1547.03,478689.94,1108827.79,559903.14,285111.46,75594.89,718720.48,2,3,3,2,17,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2601,53,299641.49,9720.62,2,362.98,797452.44,870565.34,556194.52,783508.81,26740.02,1645955.44,0,4,3,2,18,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2602,54,157834.48,22631.63,1,350.96,269137.89,194535.85,189348.23,67931.92,1691.6,611983.05,1,2,4,2,19,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2603,55,56129.11,15281.45,2,2272.44,172354.64,334083.2,106093.99,145958.24,28780.98,99605.94,0,1,4,2,20,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2604,19,146613.19,41363.52,1,2540.54,234631.6,153198.48,109427.49,45959.55,6098.49,1428173.95,2,2,1,1,21,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2605,82,159264.12,21781.76,1,1800.2,424822.11,219285.14,124402.15,99416.29,74616.26,1990441.02,3,4,2,2,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2606,44,207384.19,53205.75,1,3357.59,610026.26,1157055.65,720622.38,232527.59,42135.26,1260155.43,3,3,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2607,83,205225.24,10022.88,1,3599.77,602116.67,483549.19,410756.84,76431.97,11436.77,331962.09,1,2,4,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2608,30,119065.27,25859.35,1,4260.6,453298.88,585623.4,504632.93,144412.24,34346.9,659102.62,2,2,1,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2609,60,419145.55,39600.0,1,3865.31,2210291.07,2847399.63,1063269.48,820159.22,54966.68,2369179.03,2,4,1,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2610,25,182769.56,18068.76,1,3497.65,967509.43,277509.67,158249.32,70386.54,5442.71,300184.83,3,2,1,2,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2611,65,235533.89,47571.93,3,2692.25,925870.68,1492857.11,521477.48,400821.91,3163.19,1303721.76,2,2,2,1,9,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2612,45,202929.55,43977.3,1,579.46,710672.35,124384.23,83468.36,40097.55,60366.12,778678.71,2,4,2,1,10,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2613,78,213666.88,29340.5,1,5451.6,673674.75,2856010.5,1599365.88,265037.77,71299.2,2655115.05,3,2,3,1,11,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2614,75,58715.5,14719.62,2,6588.95,1061278.69,888439.61,506739.63,108981.93,64661.85,917115.05,3,2,3,1,12,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2615,33,71704.22,37631.52,3,2471.43,190642.84,144206.48,83487.96,152555.27,5275.56,477246.23,1,2,3,1,13,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2616,79,66091.96,17906.91,1,4769.18,77087.72,452216.52,249046.78,394149.3,6508.81,1069796.59,0,2,3,2,14,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2617,42,37278.93,13131.9,2,3824.28,239843.18,599402.15,128116.49,401919.73,19662.58,765189.08,3,1,3,2,15,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2618,65,92216.16,40090.4,1,4887.96,1555706.2,86683.0,40703.32,25658.17,84028.2,1975937.36,2,3,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2619,85,114508.96,9772.35,2,3269.18,418626.6,671422.5,353615.85,83659.24,15418.2,1164363.9,2,1,3,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2620,80,86172.32,2564.96,1,1796.81,118018.7,128075.88,106327.15,142091.73,23100.05,109644.42,0,2,4,2,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2621,65,81162.89,11099.2,3,461.59,415774.53,162136.22,54045.41,130994.88,17879.68,423140.44,1,1,4,1,4,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2622,77,47428.51,21055.44,1,2420.8,192982.01,83150.49,56397.73,12407.5,18277.36,279713.67,3,1,3,1,5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2623,30,289744.18,33890.56,2,6774.14,659253.5,1961308.54,1010828.25,328594.62,31477.06,1390700.48,0,2,1,1,6,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2624,43,153481.1,16824.24,1,5475.64,458409.1,195432.81,74659.72,111594.33,60153.18,872486.37,0,2,2,1,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2625,42,184517.05,11338.82,2,4505.58,67647.56,232227.41,221426.14,56868.71,7776.4,1034413.94,3,2,3,2,8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2626,85,142534.02,5158.5,2,51.9,847748.91,599816.8,164281.03,206879.49,51537.89,400565.59,3,1,4,2,9,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2627,73,133713.43,17667.93,1,789.68,936515.91,789183.24,342366.26,292636.11,15525.12,1344158.12,3,2,1,1,10,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2628,79,442113.95,21945.0,1,13749.83,2538730.13,1528432.2,478908.76,675057.56,47344.2,1886286.75,2,5,1,1,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2629,75,210223.41,29360.74,2,7510.1,121701.28,1030505.47,253781.2,427659.77,54330.37,711150.97,3,2,1,1,12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2630,60,223156.5,25586.19,1,1107.52,787973.99,657031.99,263889.9,291140.57,9479.84,269938.98,0,2,2,1,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2631,79,346125.01,6635.21,3,3076.64,561119.35,100838.16,93368.66,74694.93,35345.94,341892.6,0,3,2,1,14,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2632,83,96650.09,7967.12,1,187.15,95472.51,211848.57,154720.87,65815.88,13697.78,211659.52,0,1,3,2,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2633,19,309043.0,38055.5,1,7.64,251126.15,2588381.1,1277598.36,320561.04,90415.42,2316850.54,1,2,3,2,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2634,30,204852.96,25979.2,1,4597.76,607243.26,1309431.56,675175.65,285210.56,91763.71,1849181.18,3,3,3,1,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2635,18,18687.5,11913.61,2,1934.47,99325.79,24813.98,18265.85,13120.39,6652.25,234551.51,0,1,3,2,18,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2636,41,121744.14,18388.3,1,69.08,673353.0,531829.43,209735.55,436849.19,6280.59,782398.27,2,2,3,1,19,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2637,76,105503.3,23746.94,1,2309.69,139718.12,1311121.92,467531.85,504934.4,58343.89,1024519.99,2,2,3,1,20,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2638,17,101046.99,56550.8,2,4228.42,961441.02,1667275.46,622292.95,612547.61,50695.85,1073375.39,3,3,3,1,21,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2639,23,201990.14,30222.41,1,4434.92,1174154.65,428170.13,178640.52,84981.85,42678.52,217613.89,2,2,4,1,22,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
2640,79,165248.58,8481.88,1,294.8,25841.42,108209.2,97388.28,88082.29,8075.1,235244.02,1,2,4,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2641,26,429407.79,16539.6,2,149.95,656065.34,741521.09,370760.54,182908.54,67940.93,341071.1,0,4,3,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2642,56,140967.36,52781.6,1,2087.01,359976.85,677419.08,677419.08,143665.63,19850.6,818477.97,0,3,1,2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2643,42,115916.64,19367.2,2,3469.94,209574.56,375760.72,189991.38,276331.9,6797.9,494876.64,3,1,2,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2644,45,114733.13,7229.12,1,1232.85,91949.02,550649.8,258235.77,78989.76,36592.9,999849.01,1,1,3,1,8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2645,73,251704.69,30770.25,1,9856.35,136945.2,2214193.38,553548.35,1141100.37,27807.15,726660.9,3,3,4,1,9,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2646,30,282952.68,52922.58,1,8432.63,727530.48,481184.56,126627.52,246923.66,92195.92,2413215.1,2,3,1,1,10,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2647,67,180332.33,43263.48,3,8812.4,2226593.54,869859.48,325495.81,155564.55,16334.8,2847340.08,2,3,1,1,11,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2648,76,45199.26,29204.84,1,1838.56,268609.52,67632.21,97690.97,27278.32,10005.98,82071.45,0,1,1,1,12,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2649,35,51431.35,24151.17,3,3418.04,587904.04,788559.56,314191.7,265646.0,28252.95,208792.19,1,1,2,1,13,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2650,75,111317.58,33229.8,2,3369.47,745633.35,229870.48,200614.23,215158.77,6517.67,898980.39,2,4,2,2,14,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2651,26,108265.0,9449.46,1,2555.93,410837.33,145605.38,44314.68,100277.79,7987.31,429344.11,0,1,3,1,15,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2652,75,134574.35,58154.06,3,10211.3,356455.55,2100661.04,380744.81,997420.12,106490.02,1097745.28,2,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2653,81,188217.24,29859.52,2,589.9,164965.57,166547.67,164465.83,38909.7,13642.5,849630.67,3,2,3,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2654,27,368461.72,8461.26,1,5088.7,1183891.59,189500.54,69111.96,186134.12,62583.96,1661704.39,1,3,3,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2655,48,180788.0,8935.04,1,6572.48,1157401.14,869732.47,463475.86,57619.78,54093.61,1228270.66,1,2,3,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2656,40,94643.61,35530.34,1,1454.71,225598.78,448672.11,265124.43,101359.11,16672.17,250634.32,1,2,3,2,5,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2657,37,208842.24,26716.8,1,3752.95,93611.27,49719.32,40781.02,17195.07,41560.69,1280085.58,1,2,3,2,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2658,72,166815.54,17196.58,1,2543.32,0.0,253759.07,253759.07,167218.48,31805.15,656415.92,3,4,4,1,7,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2659,50,29881.25,6799.49,2,4244.89,328365.97,974755.48,287085.52,395777.43,2712.88,121018.85,0,1,4,2,8,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2660,55,295246.07,48798.54,3,3319.84,572098.56,635126.82,518321.89,122791.19,44293.61,675214.26,2,2,1,1,9,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2661,83,427085.65,23309.91,1,7634.6,1276408.77,913709.35,338791.11,405830.68,26682.38,1760206.12,2,4,2,2,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2662,23,184915.93,27065.2,1,2620.92,529717.71,541630.84,594289.39,154816.15,14453.67,872754.89,1,2,3,1,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2663,27,129198.45,5012.0,2,1833.12,66204.96,355267.56,199588.52,219547.37,24483.4,1117017.07,3,2,4,1,12,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2664,35,78862.17,33395.73,1,1133.32,113710.55,1044347.89,357785.85,749319.61,27711.23,745831.41,0,2,1,2,13,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2665,17,108125.22,6694.92,2,1120.2,49795.48,75106.64,84017.6,37222.34,14035.82,358276.32,1,1,1,2,14,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2666,67,84951.92,13223.6,1,681.79,214777.3,170981.82,158912.52,51535.93,19774.86,325713.78,0,1,1,1,15,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2667,22,336120.73,22770.02,2,7766.16,1430031.8,198246.62,173465.8,63213.64,68913.64,1320916.4,1,4,2,2,16,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2668,24,140323.21,8938.05,3,4899.02,889037.57,784312.33,424109.63,125489.97,41828.0,1016663.67,2,2,2,1,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2669,67,72442.64,23670.24,1,2554.29,107623.47,420518.01,134675.7,140172.67,35107.21,80798.64,0,1,3,2,18,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2670,84,291925.85,43220.44,1,2687.78,488765.65,397013.28,292055.74,118282.58,56625.83,443851.66,2,3,3,1,19,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2671,42,180724.34,26183.52,1,6063.21,1175056.16,1980490.17,414220.17,809800.42,4968.95,1612431.75,3,2,3,1,20,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2672,48,427268.01,27324.85,1,7808.32,1257605.59,1122750.57,793247.69,504017.38,17792.02,1572554.99,0,5,3,1,21,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2673,47,283418.58,30792.3,3,3031.8,123176.18,259129.27,110561.82,192653.98,33826.89,282955.29,0,2,3,1,22,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2674,80,229460.79,12437.9,1,3347.03,438345.76,256292.32,221487.19,78786.16,16752.95,457903.72,3,2,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2675,53,92389.02,15887.04,2,737.1,946087.51,1117595.61,335278.68,277802.34,14745.82,979922.58,2,1,3,1,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2676,30,275308.09,7913.36,1,10883.25,2290528.53,1114463.81,221311.96,478033.84,10609.95,462554.98,0,4,4,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2677,62,185240.18,5908.95,1,2658.02,204594.66,1843725.89,606488.78,394217.71,55984.72,592412.4,0,2,4,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2678,22,253601.62,49237.65,1,6694.69,335206.22,484219.57,285434.69,134562.07,12308.22,1488519.84,0,3,1,1,8,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2679,76,169841.6,23901.6,1,878.57,294747.03,135130.51,76884.6,98342.39,19026.58,292525.92,0,2,2,1,9,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2680,24,161884.01,11589.76,1,4719.34,273447.38,437316.13,197497.61,163640.88,8871.46,126209.78,1,2,3,2,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2681,51,196246.44,20241.21,1,1802.49,1226915.48,1378832.7,998950.22,501866.96,38252.58,1971775.95,1,3,4,1,11,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2682,30,108561.76,2012.43,1,2532.03,488439.1,389075.57,253087.99,112189.75,36120.28,946926.03,3,1,1,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2683,78,117375.9,6336.09,1,1327.7,178624.7,99007.56,59675.79,44811.09,8087.51,118523.04,3,1,1,1,13,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2684,27,104350.96,24810.88,1,1619.36,366249.66,153984.34,179265.35,32359.69,5476.2,519730.47,1,1,1,2,14,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2685,35,79692.87,34412.04,2,4136.36,1411246.75,2844789.79,1511916.25,386732.26,45795.58,406621.87,2,3,2,1,15,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2686,43,51567.23,13658.75,1,962.78,127945.09,487858.7,180295.61,349985.59,16788.76,821012.42,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
2687,25,96948.99,14055.06,3,3136.96,578529.62,224955.85,202949.3,41152.25,38982.32,973704.35,0,2,3,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2688,38,79643.42,39162.42,1,935.39,227140.25,309391.57,114432.5,182541.02,4764.35,767080.35,0,2,3,2,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2689,45,224615.26,53741.76,1,3521.46,415665.01,219556.12,132335.2,117898.63,43711.49,611524.1,0,2,3,2,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2690,42,405658.2,7958.92,1,4448.5,125897.63,2182842.98,422485.74,719634.04,28226.37,2701599.47,2,3,3,2,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2691,27,282804.76,49807.36,2,6825.77,1890430.08,364617.94,111279.5,81565.51,63673.27,1726033.36,3,3,3,1,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2692,48,31366.69,10557.68,1,205.82,271792.29,107355.61,94171.59,62153.25,8563.05,58053.18,2,1,3,2,7,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2693,58,143641.46,14785.44,3,3175.17,566354.19,593952.76,449086.23,145880.59,37314.07,87414.62,0,2,3,1,8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2694,28,304744.13,42528.75,2,314.25,477185.63,339201.75,271361.4,236084.42,34078.5,329440.13,2,3,4,2,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2695,73,69280.85,2951.0,1,995.13,143005.48,59107.82,25699.05,61763.38,14433.09,241575.02,0,1,4,1,10,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2696,55,192746.06,14270.78,1,4643.78,756193.56,879489.48,777653.86,97762.2,27008.24,88303.33,3,2,1,1,11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2697,31,163869.5,16638.75,1,1687.23,422732.93,260002.59,86667.53,224468.9,7039.31,427554.86,0,2,2,1,12,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2698,72,303730.88,56672.25,2,3246.18,907795.61,779074.22,350880.76,277968.92,18711.71,972113.99,1,3,3,2,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2699,71,106992.56,8102.52,1,5281.42,794105.57,480600.23,167400.08,365148.17,58105.73,598191.29,2,2,4,2,14,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
